Hour,from,to,Flow,Pn,Pb
2,55,25,-224.9548736312312,0.0,224.9548742325136
2,55,64,246.59588438912624,0.0,0.0
2,55,57,-188.36280338187646,0.0,188.36280338187646
2,20,88,-117.04755610027996,0.0,117.04755610027632
2,20,35,-1.1431525996917749,0.0,1.1431525996909966
2,20,8,1.0809825483559905,0.0,0.0
2,20,2,-2.042175285550692,0.0,2.0421752855506834
2,20,61,-60.08437254119383,0.0,60.08437254119431
2,20,84,268.87257800892417,0.0,0.0
2,20,52,-3.1459867773203265,0.0,3.1459867773197843
2,88,8,0.93079644831494,0.0,0.0
2,88,61,-8.553670225240708,0.0,8.553670225239506
2,88,84,52.87464442249582,0.0,0.0
2,79,17,41.964682678294366,0.0,0.0
2,79,10,-327.5256177931527,0.0,327.525617793184
2,79,87,45.3530376884322,0.0,0.0
2,79,83,-216.83595516530022,0.0,216.83595516529726
2,35,26,8.556792970338325,0.0,0.0
2,26,39,-166.62634473077443,0.0,166.62634473077412
2,61,26,0.23687651582047442,0.0,0.0
2,67,26,-2.6442785708571486,0.0,2.64427857085691
2,40,26,-6.195076518954646,0.0,6.195076518951934
2,77,26,-0.03934544637954655,0.0,0.03934544637943276
2,46,26,-1.4832075112968823,0.0,1.4832075112969498
2,3,26,6.3226410466444705,0.0,0.0
2,28,26,1.3338220601895556,0.0,0.0
2,43,26,-55.46053096292854,0.0,55.4605309629183
2,41,26,-2.8935328220874204,0.0,2.8935328220874084
2,35,50,-295.8649368235228,0.0,295.8649368235225
2,42,35,6.08737911030758,0.0,0.0
2,2,35,46.688994136111575,0.0,0.0
2,61,35,0.38119946629083096,0.0,0.0
2,67,35,-2.257912837377426,0.0,2.2579128373773067
2,40,35,-16.400793112505028,0.0,16.400793112503756
2,77,35,-0.3238598494502989,0.0,0.3238598494503924
2,46,35,-35.72065077065088,0.0,35.72065077065133
2,3,35,-0.45702714999348615,0.0,0.4570271499935214
2,52,35,0.35725382548784634,0.0,0.0
2,28,35,0.9336526287741003,0.0,0.0
2,43,35,-3.6264537790704328,0.0,3.6264537790701805
2,41,35,-71.41398019002123,0.0,71.41398018994474
2,50,42,-98.3314755910465,0.0,98.33147559106804
2,39,42,-166.62634473077037,0.0,166.62634473073658
2,44,30,0.0,0.0,0.0
2,44,5,-374.08628663544874,0.0,374.08628663545676
2,44,9,0.0,0.0,0.0
2,19,47,-0.08092390552902691,0.0,0.08092390552902451
2,19,13,9.25521601958378,0.0,0.0
2,17,69,-195.5871270419016,0.0,195.58712704191115
2,17,29,237.5518097200028,0.0,0.0
2,87,69,-173.66264314862474,0.0,173.66264314862474
2,87,1,219.01568083706724,0.0,0.0
2,11,5,-736.19913609381,0.0,736.1991360938564
2,11,81,597.3806210483568,0.0,0.0
2,81,12,231.10776289448165,0.0,0.0
2,81,83,366.27285815444884,0.0,0.0
2,10,18,152.42101139587635,0.0,0.0
2,10,63,-479.94662918898985,0.0,479.94662918902225
2,7,69,1699.9999997944064,0.0,0.0
2,21,69,341.69572646620395,0.0,0.0
2,21,54,-739.0888373860429,0.0,739.0888373860408
2,21,57,397.3931109272229,0.0,0.0
2,59,83,-149.43690298914498,0.0,149.43690298914652
2,2,42,121.60829643216856,0.0,0.0
2,27,57,-209.0303075453504,0.0,209.0303075453504
2,8,36,-255.8752262068148,0.0,255.8752262068148
2,8,84,30.830867399719466,0.0,0.0
2,36,31,-46.84491866145633,0.0,46.844918661456234
2,2,61,4.390923116766196,0.0,0.0
2,2,52,1.1206224253244141,0.0,0.0
2,84,61,-19.66639689607221,0.0,19.666396896074648
2,52,61,64.58630798534003,0.0,0.0
2,5,76,247.0839112105361,0.0,0.0
2,5,63,771.2077550297213,0.0,0.0
2,5,89,-600.0,0.0,600.0
2,5,71,-600.0,0.0,600.0
2,5,56,-797.6057267091933,0.0,797.6057267091933
2,5,48,-794.0972534761335,0.0,794.0972534761335
2,5,60,0.0,0.0,0.0
2,6,34,-326.6234881577291,0.0,326.62348815772856
2,67,6,-1.6106410305049963,0.0,1.610641030504958
2,65,6,-14.52202708572236,0.0,14.522027085722172
2,77,6,-76.64034615782253,0.0,76.64034615782299
2,28,6,-9.1170101704969,0.0,9.117010170495645
2,43,6,-4.967356731350292,0.0,4.967356731350138
2,41,6,-4.200101591790695,0.0,4.200101591790344
2,48,24,505.03274652384073,0.0,0.0
2,48,68,-1299.1299999999985,0.0,1299.1299999999985
2,84,23,-238.59964038784466,0.0,238.5996403878445
2,37,54,688.4653775207871,0.0,0.0
2,51,54,0.0,0.0,0.0
2,33,45,4.650623278346078,0.0,0.0
2,67,33,-38.73389775450704,0.0,38.73389775450451
2,40,33,-0.2599104596994178,0.0,0.2599104596994173
2,33,65,-20.964168223697595,0.0,20.964168223702075
2,3,33,-0.027165646327492965,0.0,0.027165646327500455
2,33,16,0.21657872004923817,0.0,0.0
2,45,16,4.650623288717161,0.0,0.0
2,74,73,88.72045474836938,0.0,0.0
2,74,69,-301.9457256593583,0.0,301.9457256593583
2,86,69,-243.46008646616065,0.0,243.46008646616463
2,67,40,-2.1886599217687936,0.0,2.1886599217695695
2,67,65,-136.8317315553004,0.0,136.83173155530204
2,67,77,-4.466169664202465,0.0,4.466169664201914
2,67,46,-1.0855497863648425,0.0,1.0855497863645671
2,67,3,-3.70418375749907,0.0,3.704183757498968
2,28,67,1.973494483267218,0.0,0.0
2,43,67,19.59968321099729,0.0,0.0
2,41,67,1.136384980566818,0.0,0.0
2,67,16,-34.67976033870403,0.0,34.679760338705556
2,40,65,-1.3261063635547836,0.0,1.3261063635545514
2,40,77,-0.1612950305660013,0.0,0.1612950305660778
2,40,46,8.990757799799075,0.0,0.0
2,40,3,-39.35329965426486,0.0,39.35329965426146
2,28,40,1.0562144006063199,0.0,0.0
2,43,40,-0.3721770640702846,0.0,0.37217706407125345
2,41,40,9.193036527886399,0.0,0.0
2,40,16,-0.34398943192667336,0.0,0.3439894319267333
2,47,13,81.72846087886576,0.0,0.0
2,73,49,157.3276581387291,0.0,0.0
2,73,69,-223.11669441709182,0.0,223.11669441709944
2,65,38,0.0,0.0,0.0
2,77,65,-80.7077694570505,0.0,80.70776945706424
2,46,65,-1.0188255971375169,0.0,1.0188255971375872
2,3,65,-0.6707863212007581,0.0,0.6707863212007894
2,28,65,5.134152359925165,0.0,0.0
2,43,65,-1.8550981477665225,0.0,1.8550981477666415
2,41,65,-0.7116337097284302,0.0,0.7116337097283011
2,16,65,-10.253784804270992,0.0,10.253784804272371
2,49,15,-179.72999999999683,0.0,179.72999999999683
2,77,14,-158.9245147912559,0.0,158.9245147912559
2,46,77,-0.18207012074122855,0.0,0.18207012074122497
2,28,77,40.19738915007424,0.0,0.0
2,43,77,-2.18486279118157,0.0,2.1848627911811294
2,41,77,-0.6550421822428237,0.0,0.6550421820045734
2,69,25,413.3218003161112,0.0,0.0
2,46,3,-34.45554293813112,0.0,34.45554293812963
2,46,31,4.570769897110207,0.0,0.0
2,43,46,-0.006969420586510456,0.0,0.006969420586310388
2,41,46,0.3739404868111389,0.0,0.0
2,46,16,-30.68727093211919,0.0,30.687270932120214
2,3,31,43.39960938922965,0.0,0.0
2,43,3,-0.46440544807321926,0.0,0.46440544807320006
2,41,3,-0.3491231834998975,0.0,0.3491231834997677
2,3,16,-1.3794736001019319,0.0,1.3794736001013348
2,15,53,-179.72999999999683,0.0,179.72999999999683
2,63,82,291.2611258406511,0.0,0.0
2,52,75,0.0,0.0,0.0
2,4,56,-402.3942732214921,0.0,402.394273221492
2,43,28,-43.952119073221844,0.0,43.95211907322365
2,28,41,48.07380862140854,0.0,0.0
2,43,41,-26.79974020216357,0.0,26.799740202163434
2,16,78,-306.82654013524774,0.0,306.82654013524416
2,85,58,177.90121659107558,0.0,0.0
2,55,88,178.96126773444936,0.0,0.0
2,55,20,194.35741037041194,0.0,0.0
2,70,20,2.2207312724860038,0.0,0.0
2,79,26,259.5103913593223,0.0,0.0
2,79,50,197.53346123245066,0.0,0.0
2,44,19,161.78262492259393,0.0,0.0
2,19,6,0.32746741750624103,0.0,0.0
2,59,42,149.43690298914362,0.0,0.0
2,27,36,209.0303075453544,0.0,0.0
2,12,61,231.10776289448103,0.0,0.0
2,18,2,152.4210113958734,0.0,0.0
2,70,61,92.78777327807434,0.0,0.0
2,5,34,326.6234881573522,0.0,0.0
2,47,6,30.718635093756387,0.0,0.0
2,13,6,27.95659600321441,0.0,0.0
2,64,23,246.59588438912442,0.0,0.0
2,62,84,250.06311512032232,0.0,0.0
2,37,33,298.2365482009174,0.0,0.0
2,74,40,213.22527091098533,0.0,0.0
2,86,67,243.4600864661587,0.0,0.0
2,24,47,505.03274652422306,0.0,0.0
2,47,65,8.151060601299273,0.0,0.0
2,47,77,46.274409808663236,0.0,0.0
2,47,28,8.237533232710991,0.0,0.0
2,47,43,3.754868721354916,0.0,0.0
2,47,41,2.8805313418075005,0.0,0.0
2,73,65,154.50949102669975,0.0,0.0
2,13,65,3.60648012277397,0.0,0.0
2,49,77,178.13314334744558,0.0,0.0
2,49,14,158.92451479125185,0.0,0.0
2,13,77,19.544007512946532,0.0,0.0
2,69,46,275.17604128783057,0.0,0.0
2,69,3,215.4256079235315,0.0,0.0
2,70,52,19.35149544944365,0.0,0.0
2,76,13,247.0839112105587,0.0,0.0
2,13,28,3.6111923846302245,0.0,0.0
2,13,43,1.6885565559101714,0.0,0.0
2,25,31,188.3669262891272,0.0,0.0
2,82,52,254.6829585138599,0.0,0.0
2,82,72,36.57816732677991,0.0,0.0
2,4,28,402.39427326697074,0.0,0.0
2,68,80,-1299.1299999999985,0.0,1299.1299999999985
2,53,66,-179.72999999999683,0.0,179.72999999999683
2,1,41,219.01568083706516,0.0,0.0
2,29,43,237.55180972017894,0.0,0.0
2,54,78,306.82654013525297,0.0,0.0
2,22,54,357.45,0.0,0.0
3,32,5,-331.6242773068477,0.0,331.6242773068477
3,85,44,-175.82992506198713,0.0,175.82992506198713
3,19,58,91.87493238437636,0.0,0.0
3,58,13,-58.48566018423212,0.0,58.4856601842321
3,55,62,246.01409047067426,0.0,0.0
3,55,25,-220.98813730577743,0.0,220.9881373057773
3,55,64,242.60306310122806,0.0,0.0
3,55,57,-177.65353835507904,0.0,177.65353835507904
3,20,88,-114.90945663959488,0.0,114.90945663959474
3,20,35,-1.1333472597149234,0.0,1.133347259714923
3,20,8,1.652133693583939,0.0,0.0
3,20,2,-2.0339816113786258,0.0,2.0339816113786258
3,20,61,-61.40648633546327,0.0,61.406486335463256
3,20,84,265.69421266229455,0.0,0.0
3,20,52,-3.2098099087961307,0.0,3.20980990879613
3,88,8,1.0127888189323033,0.0,0.0
3,88,61,-8.770317831817243,0.0,8.770317831817241
3,88,84,52.210872634020156,0.0,0.0
3,79,17,55.4065065730257,0.0,0.0
3,79,10,-337.81168675020905,0.0,337.8116867502089
3,79,87,59.166312736664395,0.0,0.0
3,79,83,-228.87178574314453,0.0,228.87178574314453
3,35,26,8.516301889950467,0.0,0.0
3,26,39,-166.10778320090816,0.0,166.107783200908
3,61,26,0.25863571816945674,0.0,0.0
3,67,26,-2.8653809109901456,0.0,2.865380910990144
3,40,26,-6.455164519671803,0.0,6.455164519671783
3,77,26,-0.0800836234371481,0.0,0.08008362343714737
3,46,26,-1.5486823782713228,0.0,1.5486823782713195
3,3,26,5.128000274528393,0.0,0.0
3,28,26,1.3611580774494385,0.0,0.0
3,43,26,-55.89303856722612,0.0,55.89303856722597
3,41,26,-2.8864306335886987,0.0,2.886430633588688
3,35,50,-293.45344044422563,0.0,293.45344044422563
3,42,35,6.074961715135554,0.0,0.0
3,2,35,46.730959361120746,0.0,0.0
3,61,35,0.5680524780457046,0.0,0.0
3,67,35,-2.3822106456150265,0.0,2.3822106456150243
3,40,35,-16.674795633944793,0.0,16.674795633944782
3,77,35,-0.35997789357341436,0.0,0.3599778935734137
3,46,35,-36.491544834866275,0.0,36.49154483486623
3,3,35,-0.5115556493331993,0.0,0.5115556493331983
3,52,35,0.4131788205408014,0.0,0.0
3,28,35,0.9596952205710545,0.0,0.0
3,43,35,-3.6338955247310576,0.0,3.633895524731056
3,41,35,-71.13412671228092,0.0,71.13412671228082
3,50,42,-98.15074536306189,0.0,98.15074536306179
3,39,42,-166.10778320090427,0.0,166.10778320090427
3,44,30,0.0,0.0,0.0
3,44,5,-369.7584859790227,0.0,369.75848597902655
3,44,9,0.0,0.0,0.0
3,19,47,-0.0636748999407976,0.0,0.06367489994079634
3,19,13,9.54033638803817,0.0,0.0
3,17,69,-179.182241930363,0.0,179.18224193036292
3,17,29,234.58874850339262,0.0,0.0
3,87,69,-156.76266340893233,0.0,156.76266340893233
3,87,1,215.9289761456006,0.0,0.0
3,11,5,-742.3050884197182,0.0,742.3050884197182
3,11,81,605.4989636872959,0.0,0.0
3,81,12,228.2895548459809,0.0,0.0
3,81,83,377.20940884182244,0.0,0.0
3,10,18,152.633450981618,0.0,0.0
3,10,63,-490.4451377318232,0.0,490.4451377318232
3,7,69,1700.0,0.0,0.0
3,21,69,300.82895802898605,0.0,0.0
3,21,54,-683.5020244679379,0.0,683.5020244679379
3,21,57,382.67306644589706,0.0,0.0
3,59,83,-148.33762309868183,0.0,148.33762309868183
3,2,42,121.9958671712116,0.0,0.0
3,27,57,-205.01952809082184,0.0,205.01952809082184
3,8,36,-251.03372452566342,0.0,251.03372452566342
3,8,84,29.934041146298238,0.0,0.0
3,36,31,-46.01419643483386,0.0,46.014196434833764
3,2,61,4.232493044720639,0.0,0.0
3,2,52,1.0701497931941144,0.0,0.0
3,84,61,-19.851098576893175,0.0,19.851098576893175
3,52,61,65.09023193313176,0.0,0.0
3,5,76,245.1976345535097,0.0,0.0
3,5,63,778.8701135515321,0.0,0.0
3,5,89,-600.0,0.0,600.0
3,5,71,-600.0,0.0,600.0
3,5,56,-797.3078075552366,0.0,797.3078075552405
3,5,48,-796.1095997519669,0.0,796.1095997519669
3,5,60,-1.0727174431581425e-09,0.0,1.0727174431581425e-09
3,6,34,-325.66180749673015,0.0,325.66180749673015
3,67,6,-1.6666330133625844,0.0,1.6666330133625844
3,65,6,-16.19239686597212,0.0,16.19239686597212
3,77,6,-79.56491304711423,0.0,79.56491304711423
3,28,6,-9.286888675255925,0.0,9.28688867525591
3,43,6,-5.057077978608941,0.0,5.057077978608941
3,41,6,-4.276373936264172,0.0,4.276373936264171
3,48,24,503.02040024804717,0.0,0.0
3,48,68,-1299.1300000000065,0.0,1299.1300000000065
3,84,23,-234.72273709521525,0.0,234.72273709521525
3,37,54,627.643187105178,0.0,0.0
3,51,54,0.0,0.0,0.0
3,33,45,1.6382592332981016,0.0,0.0
3,67,33,-37.162794652153096,0.0,37.16279465215305
3,40,33,-0.21452631404376712,0.0,0.21452631404376676
3,33,65,-17.717733787560288,0.0,17.717733787560235
3,3,33,0.0067384114720375355,0.0,0.0
3,33,16,0.07629344840534953,0.0,0.0
3,45,16,1.6382592336125086,0.0,0.0
3,74,73,93.30472013884481,0.0,0.0
3,74,69,-303.08075856772706,0.0,303.08075856772706
3,86,69,-243.91297978942615,0.0,243.91297978942615
3,67,40,-2.4337601021942503,0.0,2.4337601021942454
3,67,65,-126.63585054503243,0.0,126.63585054503238
3,67,77,-4.567667253394469,0.0,4.567667253394461
3,67,46,-1.230247684931403,0.0,1.230247684931399
3,67,3,-3.8510891548917803,0.0,3.8510891548917776
3,28,67,2.054032913780277,0.0,0.0
3,43,67,23.16167108574117,0.0,0.0
3,41,67,1.266741312002763,0.0,0.0
3,67,16,-34.014677843583215,0.0,34.0146778435832
3,40,65,-1.1061450127193084,0.0,1.106145012719307
3,40,77,-0.14015325361761732,0.0,0.14015325361761732
3,40,46,9.439463042000027,0.0,0.0
3,40,3,-38.0812454665165,0.0,38.081245466516464
3,28,40,1.0815223509045864,0.0,0.0
3,43,40,-0.3426165930012516,0.0,0.34261659300124947
3,41,40,10.354091342736295,0.0,0.0
3,40,16,-0.29503631960350113,0.0,0.2950363196035011
3,47,13,81.21694834411157,0.0,0.0
3,73,49,155.54163166639157,0.0,0.0
3,73,69,-225.63976756342737,0.0,225.6397675634272
3,65,38,0.0,0.0,0.0
3,77,65,-66.20531729950278,0.0,66.20531729950278
3,46,65,-0.8742892683560224,0.0,0.8742892683560219
3,3,65,-0.47269978927628725,0.0,0.47269978927628564
3,28,65,6.168653635956567,0.0,0.0
3,43,65,-1.5659453426468808,0.0,1.5659453426468808
3,41,65,-0.5665212791779335,0.0,0.566521279177933
3,16,65,-8.289385145035851,0.0,8.289385145035851
3,49,15,-179.73000000001622,0.0,179.73000000001622
3,77,14,-158.08239361804223,0.0,158.08239361804223
3,46,77,-0.16827849462548833,0.0,0.16827849462548783
3,28,77,42.153113074078,0.0,0.0
3,43,77,-1.9340459564188472,0.0,1.9340459564188457
3,41,77,-0.4543009613398851,0.0,0.45430096133987874
3,69,25,407.08644065302497,0.0,0.0
3,46,3,-33.91627175071907,0.0,33.916271750719005
3,46,31,4.229669853793275,0.0,0.0
3,43,46,0.013536184533506704,0.0,0.0
3,41,46,0.40629378555030027,0.0,0.0
3,46,16,-27.461394315223167,0.0,27.461394315223117
3,3,31,42.431623236922995,0.0,0.0
3,43,3,-0.4448006213958861,0.0,0.44480062139588483
3,41,3,-0.32091308018078973,0.0,0.32091308018078823
3,3,16,1.3384915315649197,0.0,0.0
3,15,53,-179.73000000000653,0.0,179.73000000000653
3,63,82,288.42497581971304,0.0,0.0
3,52,75,0.0,0.0,0.0
3,4,56,-402.6921924444991,0.0,402.6921924444991
